4,m,6130,227,406,497 
5,m,6130,226,406,497 
5,m,6120,999,999,497 
6,m,6120,224,411,497 
6,m,6120,999,999,498 
7,m,6120,222,411,497 
8,m,6120,222,413,497 
8,m,6110,999,999,498 
9,m,6110,999,999,498 
9,m,6110,219,416,498 
10,m,6110,219,417,497 
11,m,6100,219,419,498 
11,m,6100,999,999,497 
12,m,6100,999,999,497 
12,m,6090,218,423,491 
13,m,6090,999,999,491 
14,m,6090,218,423,491 
14,m,6080,217,423,491 
15,m,6080,217,424,491 
15,m,6070,217,424,491 
16,m,6070,216,423,490 
17,m,6070,999,999,490 
17,m,6060,216,424,490 
18,m,6060,216,426,490 
18,m,6060,216,428,490 
19,m,6050,216,428,490 
20,m,6050,216,430,489 
20,m,6050,216,428,489 
21,m,6040,215,428,489 
21,m,6040,215,430,489 
22,m,6040,215,429,489 
23,m,6030,215,429,488 
23,m,6030,215,430,488 
24,m,6030,215,429,488 
24,m,6020,215,429,488 
25,m,6020,215,430,488 
26,m,6020,214,429,488 
26,m,6020,215,430,488 
27,m,6010,215,431,488 
27,m,6010,214,430,487 
28,m,6010,214,430,487 
29,m,6010,214,431,487 
29,m,6010,215,432,487 
30,m,6000,214,431,487 
30,m,6000,215,433,487 
31,m,6000,214,433,487 
31,m,6000,214,432,487 
32,m,6000,214,433,486 
33,m,6000,214,433,486 
33,m,5990,214,433,486 
34,m,5990,215,433,486 
34,m,5990,214,432,486 
35,m,5990,214,431,486 
36,m,5990,214,431,486 
36,m,5990,214,432,486 
37,m,5990,215,433,486 
37,m,5990,214,432,486 
38,m,5990,214,432,486 
39,m,5980,999,999,486 
39,m,5980,999,999,485 
40,m,5980,215,432,485 
40,m,5980,215,433,485 
41,m,5980,215,433,485 
42,m,5980,215,432,485 
42,m,5980,214,431,485 
43,m,5980,999,999,485 
43,m,5970,215,432,485 
44,m,5970,214,431,485 
45,m,5970,215,432,485 
45,m,5970,215,432,485 
46,m,5970,215,432,485 
46,m,5970,215,431,485 
47,m,5970,215,431,485 
48,m,5970,215,431,484 
48,m,5970,215,431,484 
49,m,5960,215,430,484 
49,m,5960,214,428,485 
